position,entropy_value
214364,0.152003
214365,0.137504
214366,0.211504
214367,1.42626
214368,0.725825
214369,3.9542
214370,1
214371,4.45943
214372,1
214373,1.58496
214374,2
214375,0.415037
214376,3.16993
214377,3
214378,0.289507
214379,0.678072
214380,0.70044
214381,2.80735
214382,0.584963
214383,0.50696
214384,7.0607
214385,2.11548
214386,1.32193
214387,0.415037
214388,0.206451
214389,0.206451
214390,1
214391,3.45943
214392,1.58496
214393,1.58496
214394,2
214395,2.58496
214396,2
214397,3.45943
214398,2.32193
214399,0.485427
214400,2.5025
214401,0.415037
214402,0.378512
214403,0.231326
214404,6.5411
214405,0.736966
214406,2.75489
214407,1.73697
214408,2.80735
214409,1.58496
214410,0.321928
214411,0.321928
214412,0.536053
214413,0.877516
214414,4.49185
214415,1.87447
214416,0.736966
214417,2.27302
214418,0.266075
214419,0.33985
214420,3.08746
214421,3.80735
214422,1.58496
214423,3.76553
214424,2.26303
214425,1.54749
214426,0.277534
214427,0.152647
214428,7.90689
214429,1
214430,2
214431,1.58496
214432,1
214433,2
214434,0.241008
214435,0.222392
214436,1.22239
214437,1.22239
214438,0.725825
214439,4.9542
214440,1.58496
214441,1.58496
214442,0.736966
214443,1.58496
214444,2.22239
214445,0.643208
214446,3.33039
214447,1
214448,0.50696
214449,5.47573
214450,3.16993
214451,1.32193
214452,3.45943
214453,2
214454,2
214455,2
214456,0.36257
214457,1.58496
214458,0.584963
214459,1
214460,1.58496
214461,3.83289
214462,0.459432
214463,2.32193
214464,0.540568
214465,5.04439
214466,1.32193
214467,2
214468,1.32193
214469,1.48938
214470,0.559427
214471,3
214472,1.32193
214473,2
214474,0.321928
214475,4.39232
214476,1
214477,1
214478,0.415037
214479,0.719892
214480,4.32193
214481,2.16993
214482,1.32193
214483,3.5025
214484,1.5025
214485,1
214486,2.58496
214487,0.222392
214488,1.80735
214489,0.584963
214490,2.58496
214491,2
214492,1.58496
214493,0.584963
214494,3.1375
214495,0.530515
214496,2.89308
214497,1.15754
214498,4.29768
214499,1.16993
214500,1.75002
214501,3.9542
214502,0.160465
214503,0.160465
214504,0.160465
214505,3.24793
214506,1.96683
214507,0.222392
214508,3.72792
214509,1.73697
214510,0.304855
214511,0.139725
214512,0.040642
214513,2.75489
214514,5.35755
214515,1.58496
214516,1.58496
214517,0.736966
214518,0.736966
214519,0.736966
214520,2.32193
214521,1.58496
214522,1.58496
214523,1
214524,0.485427
214525,3.9542
214526,2.8413
214527,1.848
214528,0.206451
214529,2.67807
214530,2.58496
214531,1
214532,3.32193
214533,0.893085
214534,1
214535,1.80735
214536,2.45943
214537,1.36257
214538,0.906891
214539,0.169925
214540,0.847997
214541,2.22239
214542,1.32193
214543,1
214544,0.103093
214545,2.926
214546,1.37851
214547,2.9542
214548,2.45943
214549,3.58496
214550,1.58496
214551,1
214552,1
214553,1
214554,1
214555,2.32193
214556,1.58496
214557,1.58496
214558,2
214559,1.58496
214560,1.58496
214561,3.16993
214562,1.58496
214563,1
214564,0.541241
214565,3.26226
214566,0.623067
214567,4.30012
214568,4.39232
214569,1.32193
214570,1
214571,0.847997
214572,2.80735
214573,1.58496
214574,1.58496
214575,1.58496
214576,2
214577,1.58496
214578,2.80735
214579,1.58496
214580,1.58496
214581,1.58496
214582,1.58496
214583,1
214584,0.736966
214585,0.736966
214586,1.32193
214587,0.485427
214588,3.11548
214589,0.70044
214590,4.41954
214591,2.45943
214592,2
214593,1
214594,2.80735
214595,2.90689
214596,2.58496
214597,1.36257
214598,1
214599,0.561879
214600,5.80735
214601,1.58496
214602,1.58496
214603,0.263034
214604,3.52356
214605,0.584963
214606,2.58496
214607,1.58496
214608,1.58496
214609,2.90689
214610,3.62449
214611,1.45943
214612,1.58496
214613,2
214614,0.736966
214615,0.120294
214616,0.251539
214617,3.32193
214618,1.70044
214619,1
214620,3.21723
214621,2.55459
214622,0.777608
214623,0.263034
214624,2
214625,0.836501
214626,3.3505
214627,0.485427
214628,0.584963
214629,0.36257
214630,0.906891
214631,0.152003
214632,0.137504
214633,0.211504
214634,2.25634
214635,0.131245
214636,3.54432
214637,0.628031
214638,3.72792
214639,3.24793
214640,2.58496
214641,2
214642,1.58496
214643,1.58496
214644,0.784271
214645,1.32193
214646,1.73697
214647,1.82597
214648,3.54432
214649,1.22239
214650,4.58496
214651,1
214652,2.41504
214653,2.32193
214654,1.58496
214655,1.58496
214656,3.90689
214657,2.32193
214658,1.58496
214659,1.58496
214660,1.58496
214661,2
214662,1.58496
214663,1.58496
214664,1.32193
214665,2.58496
214666,1.76553
214667,0.125531
214668,5.78136
214669,0.736966
214670,0.131245
214671,0.584963
214672,0.415037
214673,4.52356
214674,1.32193
214675,2.80735
214676,1.28011
214677,0.21818
214678,0.292181
214679,0.0554951
214680,0.469485
214681,2.80735
214682,3.73697
214683,0.415037
214684,3.70044
214685,2.32193
214686,1.58496
214687,2
214688,1.58496
214689,1.58496
214690,1.58496
214691,1
214692,1
214693,2.58496
214694,0.485427
214695,3.32193
214696,2.26303
214697,4.45943
214698,1.37851
214699,2.08246
214700,4.24793
214701,1.58496
214702,2
214703,0.289507
214704,4.42626
214705,1.1375
214706,0.479168
214707,5.38082
214708,1.22239
214709,1.32193
214710,3.16993
214711,1.58496
214712,2.58496
214713,1
214714,3.45943
214715,2.58496
214716,1.58496
214717,1.58496
214718,1.58496
214719,1.58496
214720,1.32193
214721,3.09954
214722,0.540568
214723,5.04439
214724,2.32193
214725,0.584963
214726,4.58496
214727,2
214728,1.58496
214729,1.58496
214730,1.58496
214731,1.58496
214732,1.58496
214733,1.58496
214734,1.58496
214735,1.58496
214736,2.32193
214737,1.58496
214738,0.584963
214739,6.22882
214740,1.41504
214741,1.08746
214742,1.52607
214743,0.831602
214744,0.343954
214745,3.22882
214746,0.321928
214747,0.652077
214748,0.36257
214749,0.584963
214750,2.11548
214751,3.73697
214752,0.415037
214753,3.70044
214754,1
214755,1.32193
214756,1
214757,0.137504
214758,0.120294
214759,0.125531
214760,2.15381
214761,0.337035
214762,0.530515
214763,3.60126
214764,2.47805
214765,0.652077
214766,1.30485
214767,3.67243
214768,0.485427
214769,1.35364
214770,0.565597
214771,2.95321
214772,0.970854
214773,0.0824622
214774,4.35755
214775,0.556393
214776,0.121991
214777,0.0759489
214778,0.0462937
214779,1.16227
214780,0.423808
214781,3.80735
214782,2.9386
214783,4.16993
214784,1.58496
214785,0.36257
214786,2.16993
214787,1.32193
214788,0.485427
214789,3.24793
214790,0.0962153
214791,7.33092
214792,2
214793,2
214794,2.32193
214795,0.736966
214796,0.736966
214797,1.32193
214798,2
214799,1.41504
214800,0.378512
214801,5.79442
214802,2
214803,1.58496
214804,1
214805,2.32193
214806,1.58496
214807,1.58496
214808,0.736966
214809,1.58496
214810,3.16993
214811,2.16993
214812,2.58496
214813,0.321928
214814,0.0687128
214815,0.902703
214816,0.111031
214817,0.111031
214818,0.111031
214819,1.58496
214820,1.46395
214821,0.0962153
214822,3.60486
214823,1.22239
214824,4.9542
214825,2.58496
214826,3.45943
214827,1.58496
214828,1.32193
214829,3.58496
214830,1
214831,1
214832,1
214833,1.078
214834,1.45943
214835,4.06609
214836,1.32193
214837,2.32193
214838,0.514573
214839,0.431716
214840,3.35364
214841,3.24793
214842,1.22239
214843,2.45943
214844,3.32193
214845,1.078
214846,1.29956
214847,1.30666
214848,0.691878
214849,7.97154
214850,1.58496
214851,2
214852,0.736966
214853,0.415037
214854,0.415037
214855,0.415037
214856,0.321928
214857,2.16993
214858,0.415037
214859,5.30378
214860,2
214861,0.4975
214862,0.472753
214863,2.48699
214864,0.0848889
214865,0.0687128
214866,0.402098
214867,3.26226
214868,0.623067
214869,4.16262
214870,1.71621
214871,2.32193
214872,0.847997
214873,0.459432
214874,0.321928
214875,1.26303
214876,1.80735
214877,2
214878,1.80735
214879,0.120294
214880,5.78136
214881,0.736966
214882,0.131245
214883,0.584963
214884,0.415037
214885,4.52356
214886,2.32193
214887,0.906891
214888,4.67807
214889,2.5025
214890,3.16993
214891,0.788496
214892,3.96963
214893,2.32193
214894,1.58496
214895,1.58496
214896,1
214897,0.736966
214898,2.16993
214899,2.58496
214900,1.58496
214901,1.58496
214902,3.45943
214903,1.32193
214904,2
214905,1.58496
214906,2.58496
214907,1.58496
214908,1.58496
214909,2.32193
214910,0.485427
214911,5.20945
214912,1.58496
214913,1.58496
214914,1.58496
214915,2
214916,2.58496
214917,3.90689
214918,1.58496
214919,2.58496
214920,0.415037
214921,2
214922,2
214923,1.58496
214924,2.66297
214925,1.30066
214926,4.57289
214927,2.32193
214928,1.80735
214929,0.125531
214930,0.736966
214931,0.83289
214932,4.82443
214933,0.736966
214934,0.169925
214935,0.245825
214936,5.11471
214937,2.04731
214938,0.932886
214939,3.32193
214940,1.26303
214941,1.73697
214942,1.07529
214943,1.58496
214944,0.146841
214945,1.09311
214946,1.76553
214947,0.131245
214948,5.61471
214949,1.58496
214950,1.58496
214951,1.58496
214952,1.58496
214953,1.58496
214954,0.736966
214955,0.192645
214956,0.192645
214957,2
214958,2.80735
214959,1
214960,3.08746
214961,3.45943
214962,1.32193
214963,0.36257
214964,0.547488
214965,0.206451
214966,0.469485
214967,1.32193
214968,2.32193
214969,2
214970,3.70044
214971,3.16993
214972,0.206451
214973,0.206451
214974,0.180572
214975,0.180572
214976,0.180572
214977,2.73697
214978,0.736966
214979,5.24793
214980,1.58496
214981,1.58496
214982,1.58496
214983,1.58496
214984,2
214985,3.78621
214986,1.71989
214987,0.841302
214988,0.08092
214989,0.454259
214990,3.19114
214991,0.133267
214992,2.85415
214993,2.41504
214994,3.67243
214995,0.485427
214996,2.05889
214997,0.415037
214998,0.36257
214999,2.32193
215000,1
215001,2.32193
215002,1.58496
215003,2.85798
215004,0.0565835
215005,0.106915
215006,0.0421871
215007,6.69967
215008,2
215009,1.87447
215010,0.263034
215011,0.088409
215012,0.796467
215013,5.3339
215014,2.11548
215015,0.584963
215016,0.08092
215017,1.95109
215018,3.23266
215019,0.131245
215020,3.61471
215021,0.807355
215022,0.421827
215023,0.606855
215024,3.85086
215025,0.862496
215026,3.39232
215027,2
215028,0.887525
215029,1.30485
215030,0.115477
215031,2.19794
215032,4.32193
215033,1.58496
215034,1.58496
215035,1.58496
215036,0.807355
215037,1.87447
215038,4.92283
215039,2.32193
215040,2.32193
215041,1.58496
215042,1
215043,2
215044,2.32193
215045,2.60486
215046,1.03103
215047,2.16993
215048,2.11103
215049,2.29662
215050,2.32193
215051,2.32193
215052,1
215053,2
215054,2.80735
215055,1.58496
215056,2.58496
215057,1.58496
215058,1.58496
215059,1.58496
215060,0.459432
215061,2.70044
215062,0.133267
215063,3.96963
215064,2
215065,1.05445
215066,0.263034
215067,0.658963
215068,0.807355
215069,4.12928
215070,2.45943
215071,2.52356
215072,1.80735
215073,0.584963
215074,0.584963
215075,0.584963
215076,1
215077,1.32193
215078,0.807355
215079,4.80735
215080,0.584963
215081,0.185867
215082,5.83289
215083,0.192645
215084,0.192645
215085,1.08746
215086,0.777608
215087,0.777608
215088,2
215089,0.131245
215090,5.61471
215091,2.32193
215092,1.32193
215093,0.192645
215094,2.23704
215095,0.847997
215096,0.704544
215097,3.80735
215098,0.807355
215099,2.16993
215100,2
215101,0.180572
215102,0.180572
215103,0.275634
215104,1.71621
215105,0.807355
215106,1.76553
215107,4.08746
215108,1
215109,2
215110,2
215111,1.58496
215112,1
215113,0.0424353
215114,0.108524
215115,3.66297
215116,3
215117,2.32193
215118,1.73697
215119,0.387023
215120,0.777608
215121,0.765535
215122,2.58496
215123,0.206451
215124,5.00899
215125,3.16993
215126,0.874469
215127,0.192645
215128,2.23704
215129,0.847997
215130,0.704544
215131,5.39232
215132,1.45943
215133,2.42033
215134,4.02975
215135,0.662965
215136,2.80735
215137,1
215138,3.16993
215139,1.58496
215140,2.05445
215141,1.11548
215142,2.33787
215143,0.932886
215144,0.963474
215145,0.375509
215146,3.94811
215147,3.05889
215148,1.16993
215149,0.263034
215150,1.95109
215151,1.55459
215152,0.704544
215153,3.07039
215154,0.691878
215155,0.970854
215156,1.08092
215157,0.422691
215158,1.95777
215159,0.530515
215160,4.70044
215161,1
215162,3.45943
215163,2
215164,1.09954
215165,0.847997
215166,0.111031
215167,3.3505
215168,4.39232
215169,1.58496
215170,1.58496
215171,2.80735
215172,2
215173,0.736966
215174,1.80735
215175,0.222392
215176,0.192645
215177,2.5025
215178,1.32193
215179,2
215180,2
215181,0.0824622
215182,4.66297
215183,0.214125
215184,3.27302
215185,4.45943
215186,1.44746
215187,1.70044
215188,3.83289
215189,1.07039
215190,1.68806
215191,1.26303
215192,2.63227
215193,0.485427
215194,1.22239
215195,5.2854
215196,1.58496
215197,1.58496
215198,1.58496
215199,2
215200,1.58496
215201,1.58496
215202,3.58496
215203,1.58496
215204,1.58496
215205,2.32193
215206,2.58496
215207,1
215208,1
215209,0.925999
215210,3.27302
215211,1.58496
215212,1
215213,1.32193
215214,1
215215,1.8365
215216,1
215217,0.21818
215218,0.292181
215219,0.0554951
215220,0.469485
215221,0.691878
215222,4.45943
215223,1.58496
215224,1
215225,0.241008
215226,0.0995357
215227,0.0962153
215228,1.25376
215229,0.206451
215230,3
215231,1.80735
215232,3.32193
215233,0.378512
215234,0.234465
215235,1.7885
215236,2.45943
215237,0.736966
215238,4.75489
215239,0.584963
215240,0.485427
215241,0.146841
215242,1.76553
215243,0.180572
215244,3.58496
215245,0.415037
215246,0.21864
215247,0.13411
215248,3.78621
215249,1.41504
215250,1.65535
215251,0.712198
215252,0.989029
215253,6.08746
215254,1.58496
215255,0.485427
215256,2.32193
215257,0.0681715
215258,0.0450879
215259,2.56294
215260,0.241008
215261,1.70044
215262,2.58496
215263,1.58496
215264,2.32193
215265,1.58496
215266,3.22239
215267,0.678072
215268,0.121991
215269,0.0759489
215270,0.0462937
215271,1.16227
215272,0.423808
215273,5.12928
215274,3
215275,1.848
215276,0.341037
215277,6.32193
215278,1.58496
215279,2.58496
215280,1.58496
215281,0.222392
215282,1.41504
215283,2.48699
215284,0.0848889
215285,0.0687128
215286,2.75002
215287,6.62205
215288,1
215289,2.80735
215290,0.736966
215291,0.736966
215292,5.78136
215293,1
215294,1
215295,3.32193
215296,1
215297,1
215298,1
215299,1
215300,1
215301,1.32193
215302,0.321928
215303,2.11548
215304,0.736966
215305,3.32193
215306,1.58496
215307,1.58496
215308,1.32193
215309,2.32193
215310,1.58496
215311,1.22239
215312,5.14975
215313,2
215314,0.584963
215315,0.415037
215316,1.1375
215317,2.80735
215318,1
215319,1
215320,3.60486
215321,2.08746
215322,1.58496
215323,0.125531
215324,0.152647
215325,4.58496
215326,1.51457
215327,1.32193
215328,3.07325
215329,4.22882
215330,3
215331,1
215332,0.754888
215333,0.169925
215334,0.169925
215335,3.16993
215336,1.58496
215337,2.80735
215338,2
215339,1.58496
215340,0.736966
215341,0.0759489
215342,0.0759489
215343,0.345135
215344,2.96347
215345,0.807355
215346,3.08746
215347,5.10852
215348,1
215349,0.678072
215350,0.289507
215351,3.52356
215352,1
215353,2.16993
215354,2
215355,0.807355
215356,0.621488
215357,1.12199
215358,3.27302
215359,2.58496
215360,1.58496
215361,1.58496
215362,1.58496
215363,0.148863
215364,0.536053
215365,0.877516
215366,5.49185
215367,1.58496
215368,1.58496
215369,1.58496
215370,2.32193
215371,1.58496
215372,1
215373,1.87447
215374,1.80735
215375,3.58496
215376,0.263034
215377,0.345775
215378,1.99262
215379,0.0295948
215380,6.61471
215381,2
215382,2.11548
215383,0.485427
215384,1.47534
215385,2
215386,2.08746
215387,1.58496
215388,2.52356
215389,0.321928
215390,4
215391,1.80735
215392,0.421827
215393,0.606855
215394,6.07325
215395,2.32193
215396,2
215397,1
215398,0.321928
215399,4.24793
215400,1.58496
215401,1.58496
215402,1.54057
215403,1.16046
215404,4.32193
215405,1.58496
215406,1.58496
215407,1
215408,0.152003
215409,0.104337
215410,0.0462937
215411,1.55459
215412,5.20945
215413,1.32193
215414,2.80735
215415,0.415037
215416,0.0489096
215417,0.0995357
215418,0.399607
215419,2.16993
215420,2.87447
215421,2.80735
215422,2.80735
215423,1.16993
215424,3.32193
215425,1.58496
215426,3.32193
215427,2.80735
215428,0.222392
215429,0.139725
215430,0.040642
215431,2.58496
215432,0.103093
215433,0.210218
215434,1.99262
215435,0.0295948
215436,4.02975
215437,1.08746
215438,1.44746
215439,2.7866
215440,0.666576
215441,1.2123
215442,0.960472
215443,2.62449
215444,0.115477
215445,0.0931094
215446,1.83007
215447,0.0400774
215448,0.38247
215449,3.2854
215450,3.80735
215451,2.32193
215452,2.58496
215453,0.36257
215454,2.16993
215455,2.22239
215456,2.32193
215457,1
215458,1
215459,3.64386
215460,2.9386
215461,1.05445
215462,0.263034
215463,0.658963
215464,2.07039
215465,0.125531
215466,5.18982
215467,2.45943
215468,3.32193
215469,1
215470,1.32193
215471,1
215472,2.32193
215473,4.08746
215474,0.736966
215475,0.291766
215476,3.09954
215477,0.192645
215478,0.192645
215479,0.36257
215480,5.8401
215481,1.09954
215482,2.90689
215483,0.485427
215484,3
215485,2
215486,0.0710831
215487,2.41028
215488,2.5025
215489,0.0848889
215490,3.64386
215491,3.39232
215492,1.58496
215493,0.485427
215494,0.289507
215495,0.459432
215496,0.874469
215497,3.45943
215498,0.125531
215499,4.18982
215500,2.16993
215501,2.32193
215502,1.58496
215503,1.58496
215504,1.58496
215505,1.32193
215506,1
215507,3.45943
215508,1.58496
215509,1.58496
215510,0.736966
215511,1.22239
215512,0.736966
215513,1.41504
215514,0.678072
215515,0.906891
215516,5.06609
215517,2.32193
215518,1.58496
215519,1.32193
215520,0.321928
215521,0.321928
215522,0.321928
215523,0.321928
215524,2.32193
215525,1
215526,2
215527,1.58496
215528,2
215529,2.43296
215530,0.060121
215531,3.61471
215532,1.58496
215533,2
215534,1.58496
215535,0.691878
215536,0.628031
215537,0.387023
215538,1
215539,5.83289
215540,2
215541,1.58496
215542,1.58496
215543,2
215544,1.58496
215545,0.222392
215546,0.0995357
215547,0.0995357
215548,0.956931
215549,2.24793
215550,1.58496
215551,1.22239
215552,0.628031
215553,0.231326
215554,0.768184
215555,2.87447
215556,0.289507
215557,3.58496
215558,1.58496
215559,1.58496
215560,2.80735
215561,0.887525
215562,1.30485
215563,0.115477
215564,2.19794
215565,0.415037
215566,1.66297
215567,0.415037
215568,0.530515
215569,0.0274807
215570,0.088409
215571,2.89239
215572,0.0194962
215573,3.19162
215574,0.465664
215575,3.24793
215576,1.24101
215577,0.440573
215578,0.0995357
215579,0.161463
215580,4.15381
215581,2
215582,1.32193
215583,0.0962153
215584,0.454259
215585,3.19114
215586,0.133267
215587,4.55459
215588,0.777608
215589,1.16227
215590,0.152003
215591,0.0489096
215592,0.0995357
215593,0.399607
215594,0.710493
215595,0.941106
215596,5.67243
215597,1.58496
215598,3.33787
215599,1.89308
215600,0.91908
215601,0.273018
215602,3.11042
215603,0.133267
215604,2.85415
215605,3.41504
215606,0.807355
215607,0.514573
215608,0.469485
215609,3.83289
215610,1
215611,0.241008
215612,3.80735
215613,0.289507
215614,0.459432
215615,0.13245
215616,3.69967
215617,0.773724
215618,1.83494
215619,5.16993
215620,0.160465
215621,0.160465
215622,0.120294
215623,0.120294
215624,0.111031
215625,4.75489
215626,0.584963
215627,2
215628,3.21501
215629,2.32193
215630,0.847997
215631,2.9542
215632,1.30066
215633,2.98793
215634,3.39232
215635,1.32193
215636,0.241008
215637,0.621488
215638,0.485427
215639,0.137504
215640,0.137504
215641,0.137504
215642,2.41504
215643,0.0194962
215644,4.8437
215645,1
215646,0.321928
215647,2.5502
215648,4.45943
215649,1
215650,1.45943
215651,1
215652,2
215653,1.28011
215654,3.32193
215655,0.241008
215656,0.182864
215657,0.13245
215658,3.65043
215659,0.733925
215660,4.38082
215661,1.16993
215662,0.111031
215663,4.3505
215664,1.58496
215665,2.80735
215666,0.584963
215667,3.9386
215668,0.415037
215669,3.58496
215670,1
215671,0.621488
215672,3
215673,0.913288
215674,1
215675,1.89308
215676,2.01436
215677,0.111031
215678,0.157541
215679,2.39232
215680,1.90689
215681,2
215682,3.16993
215683,1.58496
215684,1.16993
215685,0.559427
215686,4.65821
215687,3.32193
215688,1
215689,1
215690,0.0801703
215691,4.20945
215692,1
215693,4.43741
215694,2.80735
215695,1.16993
215696,0.736966
215697,0.241008
215698,0.241008
215699,1.18442
215700,0.222392
215701,0.63743
215702,5.12928
215703,2.70044
215704,2
215705,3
215706,2.85798
215707,1
215708,0.137504
215709,1.4245
215710,2.75489
215711,1
215712,0.736966
215713,0.192645
215714,0.623146
215715,5.80735
215716,0.160465
215717,3.58496
215718,0.485427
215719,0.321928
215720,0.315502
215721,3.23095
215722,0.777608
215723,4.44626
215724,0.5025
215725,0.291766
215726,2.32193
215727,4.08746
215728,1
215729,1
215730,3.64386
215731,1.93289
215732,0.765535
215733,0.263034
215734,0.121306
215735,1.06054
215736,0.517058
215737,4.65821
215738,1.70044
215739,1.47999
215740,0.128324
215741,0.111031
215742,4.67243
215743,1.41504
215744,2.80735
215745,1.58496
215746,0.736966
215747,2.32193
215748,1.58496
215749,1.58496
215750,1.58496
215751,1.58496
215752,1.58496
215753,1.58496
215754,1.58496
215755,1
215756,2.90689
215757,2.80735
215758,1.58496
215759,1.58496
215760,0.485427
215761,0.485427
215762,3.26226
215763,2.16651
215764,0.0412227
215765,3.60204
215766,1.40439
215767,0.606179
215768,3.60126
215769,0.666576
215770,1.2123
215771,1.16993
215772,0.111031
215773,4.3505
215774,2.45943
215775,1.32193
215776,1.22239
215777,0.289507
215778,0.415037
215779,0.530515
215780,1.1375
215781,0.807355
215782,4
215783,2.32193
215784,1.41504
215785,4.90689
215786,1.58496
215787,3.32193
215788,3
215789,1
215790,1
215791,1
215792,2.32193
215793,1.58496
215794,1.32193
215795,1.80735
215796,2.76553
215797,1.58496
215798,1.58496
215799,2.58496
215800,2
215801,0.584963
215802,1.1375
215803,0.925999
215804,2.85798
215805,0.415037
215806,0.157541
215807,0.948775
215808,4.9627
215809,3.97728
215810,1.16993
215811,2.32193
215812,2.70044
215813,1
215814,2.974
215815,1.76553
215816,0.807355
215817,2.80735
215818,1.58496
215819,0.887525
215820,0.565597
215821,4.70044
215822,2
215823,1
215824,0.321928
215825,0.0824622
215826,0.415037
215827,5.93074
215828,2
215829,0.807355
215830,0.321928
215831,0.337035
215832,1.58496
215833,5.39232
215834,2
215835,0.807355
215836,0.447459
215837,0.040642
215838,1.89691
215839,0.971986
215840,5.45943
215841,2.32193
215842,2.80735
215843,1
215844,3.70044
215845,0.736966
215846,1.32193
215847,1
215848,3.16993
215849,3
215850,3.24793
215851,2
215852,1
215853,2
215854,1.58496
215855,2
215856,3.85798
215857,0.556393
215858,3.14296
215859,2
215860,1.80735
215861,1
215862,2.07039
215863,1
215864,1
215865,2.32193
215866,0.241008
215867,4.24793
215868,2.70044
215869,2.16993
215870,0.469485
215871,1.22239
215872,0.289507
215873,0.115477
215874,2.58496
215875,2.87447
215876,0.241008
215877,0.241008
215878,0.206451
215879,3.24793
215880,0.289507
215881,0.459432
215882,0.948775
215883,3.26226
215884,0.623067
215885,5.62205
215886,2.90689
215887,1.1375
215888,0.378512
215889,0.180572
215890,0.180572
215891,0.169925
215892,0.469485
215893,2.90689
215894,2.22239
215895,3.32193
215896,1.58496
215897,2.5325
215898,0.192645
215899,0.540568
215900,1.11548
215901,0.473931
215902,2.078
215903,4.24793
215904,1.58496
215905,4.9542
215906,2
215907,0.584963
215908,0.485427
215909,3.58496
215910,1.58496
215911,1
215912,3.41504
215913,1.16993
215914,4.14296
215915,0.765535
215916,2.05063
215917,0.678072
215918,2.43741
215919,1.22239
215920,1.41504
215921,1.58496
215922,1
215923,2.96347
215924,2.80735
215925,2.32193
215926,0.85561
215927,0.108934
215928,0.973033
215929,3.27302
215930,0.289507
215931,3.80735
215932,0.514573
215933,0.530515
215934,0.398549
215935,4.75489
215936,1
215937,0.452512
215938,3.85798
215939,1
215940,2.45943
215941,2.80735
215942,2.32193
215943,2
215944,0.371969
215945,1.73697
215946,2.41504
215947,0.847997
215948,3.45943
215949,2.36923
215950,1.73697
215951,0.222392
215952,3.90689
215953,1.58496
215954,1.58496
215955,4.14296
215956,0.830075
215957,3.39232
215958,0.347923
215959,0.415037
215960,0.616671
215961,4.04439
215962,3
215963,1
215964,2.32193
215965,0.341037
215966,0.180572
215967,0.125531
215968,0.0430687
215969,1.91754
215970,1.75002
215971,0.415037
215972,1.90689
215973,0.485427
215974,2.37672
215975,0.0437214
215976,0.203533
215977,0.13411
215978,5.21917
215979,1.65208
215980,1.24101
215981,1.36257
215982,0.730393
215983,1.27563
215984,0.131245
215985,0.192645
215986,1.52356
215987,2.87447
215988,0.736966
215989,3.16993
215990,2
215991,1.48543
215992,1.152
215993,0.70044
215994,2.39232
215995,4
215996,2
215997,0.415037
215998,4.59694
215999,2.06413
216000,1.87447
216001,1.36257
216002,1.48938
216003,0.559427
216004,0.337035
216005,4.39232
216006,1
216007,3
216008,2.58496
216009,1.58496
216010,1.58496
216011,0.678072
216012,1.80735
216013,1
216014,1.58496
216015,1
216016,0.736966
216017,1.32193
216018,2
216019,1.58496
216020,2
216021,1.32193
216022,1.45372
216023,0.321928
216024,0.106915
216025,0.148863
216026,2.58496
216027,1.58496
216028,0.289507
216029,4
216030,2.5025
216031,0.874469
216032,0.862496
216033,0.354283
216034,0.629357
216035,5.40372
216036,2.80735
216037,3.80735
216038,1
216039,0.415037
216040,2.52356
216041,0.169925
216042,3.62449
216043,1
216044,0.211504
216045,0.139725
216046,0.040642
216047,4.16993
216048,3.32193
216049,2
216050,2.80735
216051,0.584963
216052,0.584963
216053,3.58496
216054,3.58496
216055,1.58496
216056,1.22239
216057,0.289507
216058,0.415037
216059,0.530515
216060,1.1375
216061,0.807355
216062,4
216063,2.32193
216064,1
216065,0.222392
216066,0.754888
216067,0.378512
216068,2.58496
216069,1.848
216070,3.32193
216071,1.37851
216072,6.35755
216073,1.58496
216074,1
216075,2
216076,1
216077,2
216078,1.80735
216079,3.20163
216080,1.35364
216081,1.58496
216082,2.58496
216083,1.58496
216084,1.58496
216085,0.736966
216086,1.32193
216087,1
216088,2
216089,1
216090,1
216091,1
216092,1
216093,2.52356
216094,1.1375
216095,1
216096,1.19265
216097,2.95321
216098,0.970854
216099,0.0824622
216100,4.03562
216101,1.48543
216102,1.04182
216103,0.152003
216104,0.473931
216105,1.75002
216106,0.251539
216107,3.42999
216108,3.70044
216109,4.35755
216110,2
216111,1
216112,1.152
216113,0.845025
216114,2.73697
216115,0.222392
216116,1.90689
216117,1.80735
216118,1
216119,0.736966
216120,2.28951
216121,0.206451
216122,4
216123,2
216124,2.22239
216125,1.58496
216126,1
216127,3
216128,1.32193
216129,1.58496
216130,2.32193
216131,2.32193
216132,0.830075
216133,3.45943
216134,1.58496
216135,2.58496
216136,0.530515
216137,2.90689
216138,1
216139,3.32193
216140,2
216141,1.58496
216142,1.58496
216143,1.58496
216144,1.58496
216145,3.58496
216146,0.666576
216147,4.24793
216148,0.584963
216149,1.32193
216150,1
216151,0.584963
216152,3.66297
216153,3.24793
216154,3.45943
216155,1
216156,3.32193
216157,0.584963
216158,3.89077
216159,0.874469
216160,0.337035
216161,2.28011
216162,0.0614005
216163,0.0524674
216164,0.224706
216165,3.53916
216166,0.743225
216167,0.338802
216168,5.37851
216169,0.14439
216170,2.75489
216171,0.29956
216172,1.08746
216173,1.848
216174,0.36257
216175,2.66297
216176,3.16993
216177,1.73697
216178,0.222392
216179,3.90689
216180,1.58496
216181,1.58496
216182,1.32193
216183,0.180572
216184,0.180572
216185,1.51457
216186,2.45943
216187,1.87447
216188,0.584963
216189,0.241008
216190,2.28951
216191,0.206451
216192,3
216193,0.807355
