position,entropy_value
262874,0.393772
262875,3.70251
262876,2.79256
262877,0.966833
262878,1.01683
262879,2.10352
262880,3.14384
262881,0.448521
262882,5.93942
262883,1.56294
262884,1.81237
262885,1.85798
262886,2.2338
262887,2.40372
262888,1.11548
262889,2.84435
262890,2.26589
262891,0.910019
262892,4.2741
262893,3.97728
262894,2.75256
262895,1.08406
262896,2.63559
262897,3.03427
262898,1.39759
262899,3.20827
262900,2.94828
262901,2.19033
262902,2.2647
262903,6.04439
262904,0.830075
262905,1.16993
262906,0.543543
262907,4.10154
262908,2.92057
262909,1.36257
262910,0.357157
262911,0.321928
262912,1.18322
262913,3.71621
262914,1.60257
262915,3.51129
262916,0.36257
262917,0.437064
262918,0.545968
262919,4.82655
262920,1.02401
262921,1.85854
262922,0.168123
262923,0.397563
262924,3.03185
262925,1.01081
262926,0.885468
262927,5.08746
262928,3.75899
262929,5.98489
262930,1.6477
262931,3.22687
262932,2.66496
262933,4.0635
262934,1.87447
262935,0.765535
262936,0.494765
262937,2.30581
262938,2.02385
262939,2.37366
262940,4.59042
262941,0.387023
262942,0.436864
262943,0.543543
262944,3.62761
262945,2.4132
262946,0.966833
262947,1.01683
262948,2.10352
262949,3.14384
262950,0.448521
262951,4.44589
262952,1.50447
262953,2.21491
262954,2.88753
262955,0.704993
262956,3.03342
262957,0.727474
262958,3.51493
262959,1.05063
262960,3.21715
262961,4.15796
262962,2.85383
262963,0.607924
262964,2.45089
262965,0.941732
262966,5.31159
262967,0.607261
262968,3.91032
262969,0.678072
262970,1.76553
262971,1.22081
262972,3.20827
262973,2.94828
262974,2.19033
262975,2.2647
262976,2.4199
262977,5.48829
262978,2.09954
262979,0.716207
262980,0.133267
262981,1.42545
262982,2.61948
262983,0.601706
262984,6.75702
262985,3.90689
262986,2.87447
262987,3
262988,4.34635
262989,1.19794
262990,0.746669
262991,6.43235
262992,2.8625
262993,6.45943
262994,2.32193
262995,4.08746
262996,4.40939
262997,2.00439
262998,0.695743
262999,4.57462
263000,2.5538
263001,1.65821
263002,2.47917
263003,5.45943
263004,1.58496
263005,1.58496
263006,4.08746
263007,3.41954
263008,0.479993
263009,2.02385
263010,2.37366
263011,5.34941
263012,1.7885
263013,1.11103
263014,2.70044
263015,1.86876
263016,1.02985
263017,1.87692
263018,1.83508
263019,0.567685
263020,3.32673
263021,4.62449
263022,1.41269
263023,4.77793
263024,8.63662
263025,1
263026,0.584963
263027,1.48543
263028,2.58496
263029,0.481709
263030,4.0376
263031,2.40385
263032,3.38543
263033,1.79647
263034,2.39232
263035,4.37046
263036,2.30117
263037,2.2647
263038,2.4199
263039,5.07325
263040,1.7885
263041,1.11103
263042,2.70044
263043,0.103093
263044,0.155754
263045,0.393772
263046,3.21516
263047,2.34915
263048,0.0207586
263049,4
263050,4.04891
263051,2.86942
263052,0.438884
263053,2.00439
263054,2.9386
263055,1.99694
263056,2.66862
263057,0.941732
263058,8.7039
263059,4.49185
263060,2.926
263061,4.90689
263062,2.06774
263063,2.84177
263064,1.08985
263065,6.99031
263066,0.847997
263067,3.91032
263068,2.67807
263069,0.830075
263070,0.584963
263071,2.58496
263072,0.883186
263073,2.02385
263074,2.37366
263075,4.24249
263076,0.710493
263077,7.3837
263078,2
263079,3.32673
263080,4.62449
263081,1.41269
263082,3.23541
263083,1.73755
263084,4.83592
263085,6.65208
263086,0.0480943
263087,1.07276
263088,5.12928
263089,1.58496
263090,1.1375
263091,1.16993
263092,3
263093,1.15582
263094,5.12019
263095,1.77998
263096,0.0742546
263097,0.237283
263098,2.62803
263099,2.95693
263100,3.74416
263101,5.14296
263102,7.09803
263103,2.58496
263104,3.80735
263105,2.32193
263106,0.0565835
263107,3.23907
263108,3.76818
263109,0.754348
263110,4.9486
263111,2.18763
263112,0.699421
263113,1.53605
263114,3.2863
263115,1.06711
263116,3.63923
263117,4.25424
263118,2.6059
263119,3.94251
263120,3.90689
263121,4.75489
263122,3.03242
263123,1.24793
263124,4.02258
263125,0.869468
263126,2.65208
263127,2.64268
263128,3.73697
263129,4.23266
263130,3.16993
263131,3.45943
263132,1.73697
263133,3
263134,3.16993
263135,0.206451
263136,1.4021
263137,4.52633
263138,0.777608
263139,1.37326
263140,3.85798
263141,0.0141442
263142,0.155754
263143,0.393772
263144,3.68909
263145,0.761355
263146,2.92547
263147,0.726715
263148,4
263149,2.03653
263150,2.38187
263151,1.1669
263152,0.349942
263153,2.23173
263154,2.08246
263155,5.78617
263156,2.02106
263157,1.86434
263158,4.05889
263159,4.26748
263160,6.20945
263161,0.584963
263162,1.45943
263163,1.76553
263164,6.90087
263165,1.19265
263166,2.58496
263167,0.280108
263168,3.43494
263169,0.584963
263170,4.3015
263171,1.60257
263172,2.88326
263173,0.212729
263174,1.078
263175,1.60064
263176,2.83361
263177,1.28011
263178,0.885468
263179,5.94729
263180,4.49185
263181,1
263182,2.58496
263183,1.84583
263184,3.16993
263185,2.01381
263186,0.825832
263187,2.64118
263188,3.44207
263189,1.77259
263190,2.66297
263191,3.81876
263192,1
263193,4.8333
263194,0.904843
263195,4.27528
263196,1.31034
263197,1.83132
263198,3.70879
263199,4.50553
263200,2.45943
263201,1.11103
263202,2.70044
263203,0.103093
263204,0.155754
263205,3.71716
263206,5.59096
263207,0.860597
263208,3.05311
263209,0.451989
263210,1.30968
263211,0.879879
263212,3.20537
263213,0.0163944
263214,3.59781
263215,4.80162
263216,0.459432
263217,1.77052
263218,1.26303
263219,4.3473
263220,5.54273
263221,1.30718
263222,1.10535
263223,6.49185
263224,1.58496
263225,3.90689
263226,1.58496
263227,4.87447
263228,1.23704
263229,4.40372
263230,5.85798
263231,0.847997
263232,1.76553
263233,1.76553
263234,2.8134
263235,5.34941
263236,2.66297
263237,3.56478
263238,3
263239,2.19476
263240,0.341037
263241,3.19771
263242,1.45337
263243,3.16534
263244,1.07959
263245,0.885468
263246,6.11721
263247,1.926
263248,1.81943
263249,3.9542
263250,5.9542
263251,1.58496
263252,3.58496
263253,4.32193
263254,3.76553
263255,0.481709
263256,3.38645
263257,1.01081
263258,5.64169
263259,0.216811
263260,0.736966
263261,0.375509
263262,1.83132
263263,3.70879
263264,4.31288
263265,2.52356
263266,0.544321
263267,0.120294
263268,4.16547
263269,1.08746
263270,3.3146
263271,1.02401
263272,2.21491
263273,4.76199
263274,1.71621
263275,3.03953
263276,2.58496
263277,0.736966
263278,3.70044
263279,3.57399
263280,3.24793
263281,2.80735
263282,1.58496
263283,2.58496
263284,0.695743
263285,2.94902
263286,2.22479
263287,2.32193
263288,0.831303
263289,7.49399
263290,5.12928
263291,1.14684
263292,3.16993
263293,2.58496
263294,2.58496
263295,1.76553
263296,2.8134
263297,3.52629
263298,0.0227201
263299,0.198884
263300,0.201882
263301,4.10413
263302,0.869468
263303,1.30968
263304,0.879879
263305,3.62761
263306,1.68806
263307,1.60486
263308,0.756957
263309,1.08746
263310,2.90951
263311,0.751763
263312,3.60716
263313,1.60257
263314,2.88326
263315,0.212729
263316,1.078
263317,1.60064
263318,8.9629
263319,2.32193
263320,3.70044
263321,1.58496
263322,4.34577
263323,2.53605
263324,5.01919
263325,1.22842
263326,1.922
263327,1.45943
263328,1.49014
263329,4.03797
263330,1.45418
263331,1.83132
263332,8.43671
263333,2.58496
263334,0.415037
263335,3.98706
263336,1.13572
263337,5.64169
263338,0.216811
263339,0.736966
263340,3
263341,1.45418
263342,4.59991
263343,3.74543
263344,2.68946
263345,0.848858
263346,3.95087
263347,2.38507
263348,5.87119
263349,1.97199
263350,1.49014
263351,2.63016
263352,1.58929
263353,4.13081
263354,2.05998
263355,2.01728
263356,7.47573
263357,1.58496
263358,1.41504
263359,2.11548
263360,3.41504
263361,2.54649
263362,0.990002
263363,8.224
263364,4
263365,1.58496
263366,1.58496
263367,2.54432
263368,7.05528
263369,1.48543
263370,1.28011
263371,0.120294
263372,3.56071
263373,0.900464
263374,1.30968
263375,2.29624
263376,0.302361
263377,3.34169
263378,2.01381
263379,0.825832
263380,1.99694
263381,1.37716
263382,4.81933
263383,2.45943
263384,1.34143
263385,3.59585
263386,2.1481
263387,1.54432
263388,1.22803
263389,1.37242
263390,0.342543
263391,1.1964
263392,5.32726
263393,1.91754
263394,0.699421
263395,1.71114
263396,1.09354
263397,1.17852
263398,3.12631
263399,2.41343
263400,3.99586
263401,6.05528
263402,0.0801703
263403,1.30485
263404,4.12928
263405,2.80735
263406,4
263407,2
263408,1.58496
263409,1.58496
263410,0.807355
263411,0.203163
263412,4.28046
263413,3.70044
263414,2.45638
263415,0.790077
263416,1.99694
263417,1.37716
263418,4.3339
263419,2.18154
263420,2.19476
263421,0.341037
263422,3.19771
263423,1.45337
263424,3.1247
263425,1.73755
263426,7.30986
263427,0.836501
263428,0.5025
263429,0.152003
263430,1
263431,3.07529
263432,0.36257
263433,3.47573
263434,1.24874
263435,4.33298
263436,2.60007
263437,2.9
263438,2.71272
263439,5.27146
263440,2.19535
263441,3.01123
263442,2.87447
263443,4.70895
263444,2.08746
263445,6.76818
263446,3
263447,1.58496
263448,1.80735
263449,1.76553
263450,2
263451,0.115477
263452,0.831557
263453,2.45582
263454,1.80154
263455,4.9486
263456,2.03562
263457,3.00946
263458,0.182864
263459,4.64386
263460,1.58496
263461,6.05528
263462,2.38702
263463,2.1375
263464,2.08246
263465,2.65662
263466,1.15582
263467,4.49726
263468,2.70771
263469,1.51694
263470,3.70423
263471,4.80735
263472,2.7318
263473,0.445411
263474,2.53713
263475,7.73471
263476,1.35364
263477,0.741266
263478,1.22781
263479,2.49228
263480,3.90689
263481,4.70044
263482,3
263483,0.784271
263484,2.10352
263485,3.54344
263486,1.82081
263487,0.831557
263488,0.806149
263489,3.43348
263490,3.54432
263491,0.160093
263492,7.33539
263493,1.8413
263494,5.16993
263495,1.76553
263496,3
263497,3.22239
263498,2.96523
263499,3.15883
263500,4.9542
263501,0.736966
263502,2.58496
263503,3.99247
263504,6.76487
263505,2.58496
263506,4
263507,1.87447
263508,0.807355
263509,1.03882
263510,3.05177
263511,3.25726
263512,0.160093
263513,3.5025
263514,4.66928
263515,2.50901
263516,1.38466
263517,3.75489
263518,3.76818
263519,5.79874
263520,1.88042
263521,4.14975
263522,0.280108
263523,0.38247
263524,0.436986
263525,0.734241
263526,2.10794
263527,0.882123
263528,3.69095
263529,1.61099
263530,4.35755
263531,0.471306
263532,0.0565835
263533,3.23907
263534,1.41063
263535,4.3473
263536,1.02401
263537,3.44896
263538,0.893085
263539,3.42004
263540,5.45943
263541,2.82443
263542,2.51096
263543,4.80735
263544,1.24207
263545,6.16993
263546,3.04439
263547,0.741266
263548,1.22781
263549,3.96621
263550,5.61471
263551,0.736966
263552,0.678072
263553,2.44931
263554,4.08746
263555,1.58496
263556,2.5025
263557,2.32193
263558,5.04439
263559,4.52356
263560,0.678072
263561,1.39232
263562,1.84583
263563,8.16993
263564,1.80735
263565,2.32193
263566,1.58496
263567,0.925999
263568,0.501194
263569,8.32643
263570,1.58496
263571,2.58496
263572,1.58496
263573,0.155754
263574,0.393772
263575,3.68909
263576,0.761355
263577,0.746669
263578,3.44884
263579,1.22842
263580,2.65208
263581,4.00946
263582,5.76818
263583,1.87447
263584,1.49185
263585,0.0524674
263586,8.18735
263587,3.52356
263588,1.152
263589,0.263034
263590,2.27563
263591,0.879146
263592,4.0376
263593,0.797434
263594,3.17255
263595,6.27302
263596,2.28758
263597,4.88264
263598,0.797434
263599,3.3484
263600,1.47758
263601,1.11103
263602,0.540568
263603,1.89239
263604,2.87184
263605,2.70771
263606,2.42502
263607,3.28951
263608,1
263609,0.436986
263610,0.734241
263611,2.10794
263612,5.85175
263613,3.04439
263614,0.741266
263615,1.22781
263616,2.49228
263617,4.70336
263618,0.597241
263619,1.08314
263620,3.61738
263621,2.73965
263622,0.160093
263623,3.33539
263624,3.70598
263625,3.04439
263626,3.58496
263627,1.71049
263628,2.7957
263629,0.681178
263630,2.53713
263631,1.37716
263632,3.21842
263633,5.9751
263634,1.58496
263635,4.67807
263636,1.53605
263637,4.55459
263638,0.537028
263639,2.06289
263640,2.90951
263641,0.751763
263642,5.8635
263643,1.23447
263644,0.540568
263645,2.94062
263646,2.50589
263647,2.32193
263648,5.68182
263649,1.72379
263650,1.86434
263651,0.836501
263652,0.607924
263653,2.60915
263654,4.57635
263655,4.90689
263656,0.485427
263657,0.750022
263658,1.31217
263659,3.52925
263660,1.48543
263661,3.41677
263662,4.01057
263663,1.81263
263664,3.74894
263665,1.01815
263666,1.30968
263667,0.879879
263668,3.20537
263669,0.0163944
263670,0.155754
263671,3.71716
263672,0.0736855
263673,3.60747
263674,1.39961
263675,2.88326
263676,0.212729
263677,4.24793
263678,2.48956
263679,4.00346
263680,1.01815
263681,1.922
263682,2.4926
263683,1.97982
263684,3.72247
263685,2.72247
263686,2.11548
263687,5.54689
263688,2.35755
263689,0.125531
263690,5.24793
263691,2.58496
263692,1.58496
263693,1.58496
263694,3.16993
263695,2.80735
263696,0.206451
263697,0.750022
263698,1.31217
263699,3.52925
263700,1.48543
263701,3.41677
263702,4.01057
263703,1.81263
263704,3.74894
263705,1.01815
263706,1.30968
263707,2.82912
263708,0.795859
263709,0.570316
263710,0.75743
263711,3.25096
263712,1.21681
263713,0.799701
263714,0.696471
263715,2.6845
263716,0.754348
263717,3.63826
263718,2.98122
263719,2.15407
263720,2.21586
263721,4.1479
263722,4.64386
263723,0.854149
263724,2.92547
263725,0.726715
263726,4.22097
263727,2.49553
263728,1.88235
263729,0.547488
263730,0.400213
263731,1.86129
263732,7.60733
263733,0.387023
263734,1.16993
263735,2.20537
263736,0.302361
263737,4.61471
263738,0.942667
263739,0.746669
263740,6.19134
263741,3.31228
263742,2
263743,3.16993
263744,3.38773
263745,7.54689
263746,3.48308
263747,1.47805
263748,5.93598
263749,0.862496
263750,4.54775
263751,1.07039
263752,1.09954
263753,0.0848889
263754,3.12102
263755,0.797811
263756,3.09472
263757,1.15582
263758,3.20945
263759,4.92892
263760,0.624961
263761,1.10362
263762,5.43879
263763,2.80735
263764,3.22239
263765,0.485427
263766,2.79442
263767,3.70598
263768,3.04439
263769,3.58496
263770,1
263771,4.09162
263772,3.13138
263773,2.79518
263774,1.5502
263775,1.37326
263776,4.85798
263777,1.72767
263778,1.63294
263779,3.81592
263780,3.04439
263781,2.08377
263782,1.32805
263783,1.7051
263784,3.49399
263785,3.10038
263786,2.02106
263787,1.67646
263788,1.71882
263789,0.601706
263790,3.93327
263791,1.92034
263792,2.67187
263793,0.112768
263794,0.400213
263795,1.86129
263796,7.02237
263797,1.43296
263798,3.75489
263799,1.80735
263800,5.16993
263801,0.917538
263802,1
263803,2.88753
263804,2.01381
263805,0.825832
263806,1.59881
263807,4.05311
263808,0.803308
263809,2.27866
263810,4.99043
263811,2.29228
263812,2.99125
263813,4.71882
263814,0.289507
263815,6.65105
263816,1.48543
263817,0.0356239
263818,3.83007
263819,1.22239
263820,3.34239
263821,0.847997
263822,1.32193
263823,3.69095
263824,2.41343
263825,4.49726
263826,1.61099
263827,2.81502
263828,1.93289
263829,1.10434
263830,2.66985
263831,5.26887
263832,3.73697
263833,3.16993
263834,2.32193
263835,1
263836,0.490747
263837,3.47393
263838,0.839535
263839,4.05601
263840,0.959358
263841,2.92547
263842,0.726715
263843,6.64599
263844,1.16993
263845,4.2854
263846,4.79008
263847,3.16993
263848,5.16993
263849,3.04836
263850,5.59495
263851,0.243271
263852,2.75256
263853,0.446402
263854,2.96477
263855,3.2082
263856,0.160093
263857,3.60747
263858,1.39961
263859,6.60815
263860,0.289507
263861,0.716207
263862,3.21632
263863,1.87368
263864,5.89655
263865,2.1375
263866,2.66091
263867,1.73118
263868,0.400213
263869,1.86129
263870,2.67659
263871,5.34941
263872,1.66297
263873,0.0857299
263874,4.1964
263875,0.00784075
263876,0.155754
263877,0.393772
263878,2.80373
263879,4.66698
263880,0.418604
263881,3.77083
263882,0.103711
263883,0.0819112
263884,1.02417
263885,3.91966
263886,1
263887,8.76404
263888,6.37504
263889,2.58496
263890,0.678072
263891,0.938599
263892,3.65662
263893,0.726435
263894,3.17255
263895,2.85798
263896,2.26303
263897,4.52356
263898,0.514573
263899,3.41653
263900,1.13572
263901,0.885468
263902,4.41677
263903,3.2059
263904,3.04064
263905,0.61891
263906,8.43879
263907,1.58496
263908,1.58496
263909,1.58496
263910,0.222392
263911,0.797811
263912,4.49608
263913,2.33284
263914,1.87759
263915,0.886991
263916,2.18982
263917,0.405256
263918,4.16547
263919,1.22497
263920,0.0207586
263921,7.00856
263922,0.321928
263923,0.0819112
263924,3.53318
263925,0.4441
263926,3.9979
263927,4.73697
263928,2.09366
263929,0.93587
263930,0.209453
263931,3.82782
263932,2.96523
263933,3.84688
263934,0.152003
263935,2.29474
263936,2.94828
263937,2.34645
263938,7.46352
263939,1.58496
263940,1.22239
263941,0.494765
263942,2.51724
263943,1.55702
263944,5.11437
263945,1.64268
263946,1.85854
263947,0.168123
263948,0.397563
263949,2.75174
263950,0.00784075
263951,0.155754
263952,0.393772
263953,2.80373
263954,1.60586
263955,7.89482
263956,1.63472
263957,2.16993
263958,0.0848889
263959,3.7425
263960,3.25298
263961,1.94753
263962,2.78007
263963,1.08076
263964,5.95669
263965,0.0141442
263966,0.155754
263967,0.393772
263968,2.80373
263969,1.60586
263970,3.90992
263971,1.81839
263972,1.63294
263973,2.21105
263974,1.21931
263975,0.845672
263976,0.453366
263977,3.65617
263978,4.27302
263979,2.87447
263980,1.1375
263981,3.32193
263982,1.58496
263983,0.584963
263984,0.222392
263985,0.797811
263986,4.49608
263987,2.33284
263988,1.87759
263989,0.886991
263990,2.18982
263991,0.405256
263992,4.16547
263993,1.22497
263994,0.0207586
263995,7.00856
263996,0.321928
263997,0.0819112
263998,3.53318
263999,0.4441
264000,2.75174
264001,0.00784075
264002,3.59781
264003,0.916261
264004,1.03332
264005,0.831557
264006,0.806149
264007,3.43348
264008,3.54432
264009,4.31249
264010,3.90689
264011,2.5025
264012,2.32193
264013,0.465664
264014,0.38109
264015,1.57135
264016,6.54358
264017,1.09954
264018,0.893085
264019,5
264020,6.1375
264021,1.15003
264022,0.40439
264023,7.03342
264024,3.66297
264025,0.152003
264026,0.853159
264027,1.7622
264028,5.90345
264029,2.16993
264030,0.540568
264031,1.89482
264032,0.734241
264033,2.51724
264034,1.55702
264035,4.85133
264036,0.0124909
264037,0.155754
264038,0.393772
264039,3.21516
264040,2.34915
264041,0.0207586
264042,4
264043,1.01815
264044,1.922
264045,1.45943
264046,1.49014
264047,4.03797
264048,1.39759
264049,3.20827
264050,6.29068
264051,1.67807
264052,0.762961
264053,6.31288
264054,2.33673
264055,0.0207586
264056,3.93327
264057,2.5538
264058,4.98014
264059,0.169925
264060,1.65896
264061,2.9386
264062,2.8134
264063,1.08985
264064,3.86692
264065,0.857607
264066,0.885468
264067,4.94729
264068,5.65821
264069,2
264070,1.58496
264071,2
264072,3.28951
264073,4.65821
264074,2.51559
264075,3.58152
264076,1.7137
264077,2.65208
264078,2.28758
264079,0.741266
264080,1.22781
264081,1.57135
264082,2.37366
264083,1.08985
264084,5.54973
264085,5.80735
264086,0.192645
264087,0.192645
264088,2.2854
264089,1.64981
264090,4.60486
264091,5.77259
264092,2.77259
264093,1.41504
264094,0.885468
264095,8.70217
264096,1
264097,0.678072
264098,0.36257
264099,1.71621
264100,0.501194
264101,3.93411
264102,1.9386
264103,0.876618
264104,5.2741
264105,4.77259
264106,2.51165
264107,4
264108,1.58496
264109,2.58496
264110,1
264111,2.45943
264112,0.584963
264113,0.39689
264114,3.20827
264115,5.09803
264116,4.72792
264117,0.415037
264118,0.387023
264119,0.203163
264120,4.25661
264121,2.08746
264122,2.99125
264123,2.60881
264124,6.55459
264125,5.24793
264126,1.58496
264127,2
264128,4.85798
264129,2.32193
264130,2.16993
264131,0.584963
264132,0.155754
264133,0.393772
264134,3.21516
264135,2.34915
264136,0.0207586
264137,5.5429
264138,2.21501
264139,3.61891
264140,3.52356
264141,1.81263
264142,5.91886
264143,1.50447
264144,3.44896
264145,0.893085
264146,5.005
264147,0.736966
264148,3.52526
264149,2.03242
264150,0.447459
264151,1.37046
264152,2.45438
264153,2.37504
264154,0.537028
264155,1.57135
264156,7.02901
264157,1.58496
264158,0.459432
264159,0.828145
264160,3.29068
264161,0.0183785
264162,0.155754
264163,3.71716
264164,0.0736855
264165,3.22687
264166,3.82543
264167,2.40498
264168,2.22479
264169,4.34873
264170,0.10188
264171,2.44746
264172,2.66838
264173,3.7039
264174,2.40385
264175,2.9
264176,1.88264
264177,1.51457
264178,0.966833
264179,2.76553
264180,0.505966
264181,3.34815
264182,4.38049
264183,1.94753
264184,0.540568
264185,1.39414
264186,4.08746
264187,2.25815
264188,0.739291
264189,3.20827
264190,3.54344
264191,4.53398
264192,0.523562
264193,1.08314
264194,4.07682
264195,0.761355
264196,0.746669
264197,5.08443
264198,2.33673
264199,0.0207586
264200,3.30812
264201,2.22479
264202,0.809569
264203,2.82051
264204,1.73755
264205,3.90992
264206,6.50779
264207,0.0801703
264208,1.30485
264209,1.80735
264210,1.09351
264211,4
264212,2.03653
264213,3.58496
264214,0.133856
264215,3.64
264216,1
264217,2.97085
264218,1.73118
264219,0.696471
264220,1.4769
264221,2.84177
264222,4.24249
264223,2.75489
264224,5.58496
264225,1.58496
264226,3.16993
264227,2
264228,5.56799
264229,3
264230,1.54689
264231,0.284729
264232,0.504473
264233,2.83735
264234,1.73755
264235,4.83592
264236,7.1375
264237,2.04439
264238,5.54689
264239,2.85244
264240,3.58996
264241,2.49476
264242,2.30313
264243,2.61948
264244,0.601706
264245,5.56799
264246,3.37197
264247,3.93411
264248,2.52356
264249,2.20163
264250,5.04439
264251,2
264252,0.584963
264253,4.12928
264254,0.696471
264255,1.4769
264256,5.53209
264257,4.26053
264258,2
264259,1
264260,2.32193
264261,0.584963
264262,0.280108
264263,0.203163
264264,4.26849
264265,4.91886
264266,2.51602
264267,0.111031
264268,3.6865
264269,0.857607
264270,0.885468
264271,5.34462
264272,0.0141442
264273,0.155754
264274,3.71716
264275,0.0736855
264276,4.4285
264277,3.2854
264278,2.45943
264279,2.12102
264280,3.18982
264281,2.09516
264282,4.89077
264283,1.89812
264284,1.77479
264285,4.34136
264286,1.02401
264287,3.44896
264288,0.893085
264289,4.005
264290,1.34792
264291,5.49432
264292,1.08746
264293,3.51096
264294,0.479993
264295,9.73809
264296,0.807355
264297,0.584963
264298,4.78136
264299,2.4132
264300,3.14086
264301,1.10604
264302,4.47449
264303,2.48543
264304,3.44294
264305,2.42146
264306,1.56544
264307,4.45943
264308,2.97982
264309,2.926
264310,0.823122
264311,6.7851
264312,2.22239
264313,0.289507
264314,0.0819112
264315,2.67903
264316,0.0660892
264317,3.81876
264318,3.97728
264319,3.70044
264320,5.2854
264321,2.05445
264322,0.754888
264323,1.63443
264324,0.797811
264325,5.63904
264326,0.862496
264327,2.71768
264328,4.26303
264329,1
264330,3.73039
264331,5.12928
264332,0.597241
264333,1.08314
264334,4.07682
264335,0.761355
264336,0.746669
264337,3.11042
264338,4.41504
264339,2.63631
264340,1.92034
264341,1.75933
264342,1.90592
264343,1.85841
264344,3.63921
264345,2.68946
264346,3.74416
264347,3.72792
264348,2.45066
264349,0.398549
264350,0.0730635
264351,0.237283
264352,7.08746
264353,1.17403
264354,1.70044
264355,0.378512
264356,2.73697
264357,1.58496
264358,2.65167
264359,1.82397
264360,2.83519
264361,2.01381
264362,0.825832
264363,1.59881
264364,4.05311
264365,0.803308
264366,2.42521
264367,1.80154
264368,2.45291
264369,8.16239
264370,0.561879
264371,1.37326
264372,3.09245
264373,2.05601
264374,1.75933
264375,1.90592
264376,1.85841
264377,3.63921
264378,2.68946
264379,3.74416
264380,3.72792
264381,2.35755
264382,0.125531
264383,1.24793
264384,7.40429
264385,0.537657
264386,0.343699
264387,5.72338
264388,0.469485
264389,0.0819112
264390,2.08387
264391,0.0554951
264392,0.993047
264393,5.43235
264394,2.43857
264395,1.40372
264396,2.07973
264397,5.18982
264398,2.58496
264399,2.22239
264400,2.45943
264401,0.180572
264402,1.12199
264403,0.916261
264404,1.0199
264405,1.42545
264406,0.990002
264407,4.49608
264408,1.99277
264409,0.699421
264410,5.34341
264411,4.12841
264412,0.949374
264413,3.3146
264414,2.41028
264415,1.52607
264416,0.138828
264417,0.261775
264418,0.806149
264419,6.23144
264420,2.93161
264421,2.59585
264422,0.874469
264423,3.926
264424,1.89308
264425,1.22239
264426,4.45269
264427,1.83007
264428,2.02748
264429,0.0443941
264430,7.49399
264431,5.12928
264432,0.736966
264433,0.485427
264434,3.45943
264435,1.58496
264436,1
264437,1.41504
264438,0.415037
264439,5.59352
264440,2.66297
264441,2.2115
264442,2.12199
264443,1.71621
264444,2.8134
264445,1.08985
264446,2.96477
264447,7.57743
264448,0.169925
264449,4.0199
264450,2.03562
264451,3.86928
264452,4.68182
264453,2.73316
264454,2.45943
264455,2.12102
264456,7.18982
264457,1.58496
264458,0.169925
264459,0.201882
264460,3.42161
264461,4.34631
264462,0.561879
264463,1.37326
264464,4.17991
264465,0.861511
264466,5.83027
264467,0.636037
264468,2.38042
264469,3.56478
264470,3.83237
264471,1.51694
264472,3.70423
264473,1.65355
264474,1.25691
264475,2.28688
264476,1.60586
264477,3.73831
264478,0.965235
264479,0.328623
264480,0.183514
264481,0.945237
264482,1.75899
264483,5.72622
264484,3.16227
264485,0.72792
264486,0.0888093
264487,0.0955777
264488,0.95109
264489,1.83202
264490,1.25691
264491,2.87184
264492,2.41343
264493,4.02258
264494,5.45943
264495,0.281182
264496,0.0462937
264497,1.90304
264498,3.19114
264499,4.79874
264500,0.746714
264501,4.00749
264502,2
264503,2.63631
264504,3.64386
264505,3.8413
264506,2.05445
264507,0.754888
264508,1.63443
264509,0.797811
264510,4.34136
264511,3.19855
264512,3.64386
264513,1.21299
264514,0.530515
264515,2.80735
264516,2.16993
264517,2.27866
264518,4.48142
264519,1.60257
264520,0.935727
264521,0.422172
264522,3.92811
264523,5.3634
264524,2.04439
264525,5.54689
264526,2.85244
264527,4.51307
264528,3.73697
264529,4.45943
264530,1.16993
264531,3
264532,0.485427
264533,0.280108
264534,0.203163
264535,3.51493
264536,7.73245
264537,1.16993
264538,0.4441
264539,3.69625
264540,2.93434
264541,1.05247
264542,0.133483
264543,0.738875
264544,1.26303
264545,7.71653
264546,1.80735
264547,1.58496
264548,1.32193
264549,1.90923
264550,2.10352
264551,4.09803
264552,0.0409303
264553,7.13186
264554,1.22239
264555,2.58496
264556,1.58496
264557,3.22582
264558,4.47249
264559,6.76818
264560,0.874469
264561,3.32193
264562,2.16993
264563,5.16993
264564,0.799701
264565,7.73809
264566,1.41504
264567,1.80735
264568,0.777608
264569,3.5025
264570,1.09774
264571,1.30968
264572,0.879879
264573,5.57102
264574,0.990477
264575,3.60354
264576,0.0473057
264577,1.95936
264578,6.96
264579,0.904843
264580,5.56478
264581,2.92057
264582,1.20163
264583,3.927
264584,1.24793
264585,4.57422
264586,3.30223
264587,0.883082
264588,3.43582
264589,2.38904
264590,2.86507
264591,0.906891
264592,1.922
264593,2.4926
264594,2.90182
264595,1.28951
264596,0.530515
264597,6.22239
264598,2.32193
264599,3.55459
264600,1.52356
264601,1.60858
264602,0.0717907
264603,1.10188
264604,3.02554
264605,0.714598
264606,2.14951
264607,0.00391505
264608,0.155754
264609,0.393772
264610,3.68909
264611,0.761355
264612,0.746669
264613,3.48239
264614,1.02401
264615,1.9254
264616,0.960829
264617,3.95678
264618,0.733354
264619,3.17255
264620,1.24327
264621,6.15554
264622,4.02975
264623,0.72792
264624,0.0888093
264625,0.0955777
264626,0.95109
264627,1.19015
264628,4.99525
264629,0.772867
264630,2.42521
264631,4.95128
264632,2.53051
264633,0.716207
264634,0.133267
264635,1.42545
